event_id_cnty,event_date,event_type,sub_event_type,country,admin1,admin2,latitude,longitude,fatalities
CHI9610,2022-11-05,Strategic developments,Looting/property destruction,Chile,Metropolitana,Santiago,-33.4939,-70.6762,0
CHI9609,2022-11-04,Strategic developments,Looting/property destruction,Chile,Metropolitana,Santiago,-33.4872,-70.5978,0
CHI9586,2022-11-03,Strategic developments,Looting/property destruction,Chile,Araucania,Malleco,-38.3357,-72.3747,0
CHI9592,2022-11-03,Riots,Violent demonstration,Chile,Valparaiso,Valparaiso,-33.036,-71.6296,0
CHI9591,2022-11-03,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-32.7439,-71.4868,0
CHI9590,2022-11-03,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9580,2022-11-02,Battles,Armed clash,Chile,Araucania,Cautin,-38.6302,-73.3156,0
CHI9583,2022-11-02,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI10000,2022-11-02,Protests,Peaceful protest,Chile,Coquimbo,Elqui,-29.9045,-71.2489,0
CHI10052,2022-10-28,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9562,2022-10-26,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9563,2022-10-26,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9559,2022-10-26,Strategic developments,Looting/property destruction,Chile,Biobio,Biobio,-37.7189,-72.241,0
CHI9564,2022-10-26,Protests,Peaceful protest,Chile,Tarapaca,Iquique,-20.2133,-70.1503,0
CHI9561,2022-10-26,Protests,Peaceful protest,Chile,Magallanes,Magallanes,-53.1548,-70.9113,0
CHI9565,2022-10-26,Riots,Violent demonstration,Chile,Valparaiso,San Antonio,-33.5947,-71.6075,0
CHI10005,2022-10-25,Protests,Peaceful protest,Chile,Biobio,Biobio,-37.4697,-72.3537,0
CHI9555,2022-10-24,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.368,-70.7139,0
CHI9556,2022-10-24,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.3179,-71.4053,0
CHI9554,2022-10-24,Protests,Peaceful protest,Chile,Metropolitana,Maipo,-33.5922,-70.6996,0
CHI10035,2022-10-23,Protests,Peaceful protest,Chile,Coquimbo,Elqui,-29.9045,-71.2489,0
CHI9552,2022-10-22,Violence against civilians,Attack,Chile,Los Rios,Ranco,-40.2931,-73.0816,0
CHI9551,2022-10-22,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI9521,2022-10-21,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9519,2022-10-20,Protests,Peaceful protest,Chile,Arica y Parinacota,Arica,-18.4746,-70.2979,0
CHI9548,2022-10-20,Riots,Violent demonstration,Chile,Biobio,Arauco,-37.2302,-73.2323,0
CHI9507,2022-10-19,Riots,Mob violence,Chile,Metropolitana,Cordillera,-33.6183,-70.5899,0
CHI9547,2022-10-19,Riots,Violent demonstration,Chile,Coquimbo,Elqui,-29.9045,-71.2489,0
CHI9501,2022-10-18,Violence against civilians,Attack,Chile,Araucania,Malleco,-38.1649,-72.9055,0
CHI9536,2022-10-18,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4872,-70.5978,0
CHI9540,2022-10-18,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4311,-70.6045,0
CHI9543,2022-10-18,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9535,2022-10-18,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.5256,-70.6943,0
CHI9538,2022-10-18,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.455,-70.5934,0
CHI9539,2022-10-18,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4939,-70.6762,0
CHI9532,2022-10-18,Riots,Violent demonstration,Chile,Metropolitana,Cordillera,-33.6183,-70.5899,0
CHI9541,2022-10-18,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4064,-70.6395,0
CHI9542,2022-10-18,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4019,-70.7062,0
CHI9533,2022-10-18,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.5626,-70.6757,0
CHI10045,2022-10-18,Protests,Peaceful protest,Chile,Biobio,Biobio,-37.4697,-72.3537,0
CHI10046,2022-10-18,Protests,Peaceful protest,Chile,Biobio,Biobio,-37.4697,-72.3537,0
CHI10047,2022-10-18,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.5314,-70.6241,0
CHI10048,2022-10-18,Protests,Protest with intervention,Chile,O'Higgins,Cachapoal,-34.0883,-70.4514,0
CHI10049,2022-10-18,Protests,Peaceful protest,Chile,Valparaiso,Marga Marga,-33.0488,-71.4412,0
CHI9534,2022-10-18,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.5324,-70.5748,0
CHI9537,2022-10-18,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.5142,-70.7651,0
CHI10004,2022-10-18,Riots,Mob violence,Chile,Coquimbo,Elqui,-29.9045,-71.2489,0
CHI9510,2022-10-17,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.7891,-73.1017,0
CHI9500,2022-10-16,Battles,Armed clash,Chile,Valparaiso,San Antonio,-33.5538,-71.6076,0
CHI9505,2022-10-15,Riots,Mob violence,Chile,Araucania,Malleco,-38.4336,-71.2305,0
CHI9479,2022-10-14,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI9498,2022-10-13,Strategic developments,Looting/property destruction,Chile,Araucania,Cautin,-38.4202,-72.3759,0
CHI9478,2022-10-12,Protests,Peaceful protest,Chile,Biobio,Concepcion,-37.0899,-73.1577,0
CHI9497,2022-10-12,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4311,-70.6045,0
CHI10030,2022-10-12,Protests,Peaceful protest,Chile,Biobio,Biobio,-37.4697,-72.3537,0
CHI9491,2022-10-11,Violence against civilians,Attack,Chile,Biobio,Biobio,-37.5769,-71.7884,0
CHI9477,2022-10-11,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.036,-71.6296,0
CHI9492,2022-10-11,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9493,2022-10-11,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.036,-71.6296,0
CHI9460,2022-10-07,Strategic developments,Looting/property destruction,Chile,Araucania,Cautin,-38.9525,-72.6265,0
CHI9463,2022-10-06,Protests,Peaceful protest,Chile,Biobio,Biobio,-37.0981,-72.5612,0
CHI9472,2022-10-06,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9467,2022-10-06,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4145,-70.6656,0
CHI10040,2022-10-06,Riots,Violent demonstration,Chile,Biobio,Biobio,-37.4697,-72.3537,0
CHI9471,2022-10-05,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9469,2022-10-04,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9470,2022-10-04,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI10039,2022-10-03,Riots,Mob violence,Chile,Coquimbo,Limari,-30.7679,-70.9433,0
CHI9994,2022-10-03,Riots,Violent demonstration,Chile,Coquimbo,Elqui,-29.9533,-71.3395,0
CHI9465,2022-10-01,Strategic developments,Looting/property destruction,Chile,Metropolitana,Cordillera,-33.6183,-70.5899,0
CHI9443,2022-09-30,Strategic developments,Looting/property destruction,Chile,Biobio,Biobio,-37.763,-72.2543,0
CHI9459,2022-09-30,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.455,-70.5934,0
CHI10038,2022-09-29,Riots,Mob violence,Chile,O'Higgins,Cardenal Caro,-33.9441,-71.7381,0
CHI9458,2022-09-28,Riots,Violent demonstration,Chile,Valparaiso,Valparaiso,-33.036,-71.6296,0
CHI9454,2022-09-28,Riots,Violent demonstration,Chile,Araucania,Cautin,-39.0881,-72.9252,0
CHI9445,2022-09-27,Protests,Peaceful protest,Chile,Biobio,Biobio,-37.4697,-72.3537,0
CHI9453,2022-09-27,Riots,Violent demonstration,Chile,Valparaiso,Valparaiso,-33.036,-71.6296,0
CHI10037,2022-09-27,Protests,Peaceful protest,Chile,Valparaiso,San Antonio,-33.6135,-71.6145,0
CHI9441,2022-09-27,Violence against civilians,Attack,Chile,Araucania,Malleco,-38.1649,-72.9055,0
CHI9429,2022-09-23,Violence against civilians,Attack,Chile,Araucania,Malleco,-38.4407,-71.8882,0
CHI9438,2022-09-23,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9439,2022-09-23,Riots,Violent demonstration,Chile,Valparaiso,San Antonio,-33.5947,-71.6075,0
CHI9440,2022-09-23,Strategic developments,Looting/property destruction,Chile,Araucania,Cautin,-38.4202,-72.3759,0
CHI9437,2022-09-22,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4311,-70.6045,0
CHI9436,2022-09-21,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI11193,2022-09-19,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.368,-70.7139,0
CHI9430,2022-09-18,Strategic developments,Looting/property destruction,Chile,Biobio,Arauco,-37.2577,-73.2427,0
CHI9427,2022-09-14,Strategic developments,Looting/property destruction,Chile,Los Rios,Valdivia,-39.4524,-72.7711,0
CHI9409,2022-09-12,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9407,2022-09-11,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4064,-70.6395,0
CHI9417,2022-09-11,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI9423,2022-09-11,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4311,-70.6045,0
CHI9488,2022-09-11,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4939,-70.6762,0
CHI9480,2022-09-10,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.036,-71.6296,0
CHI9404,2022-09-09,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4546,-70.6823,0
CHI9401,2022-09-08,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9400,2022-09-08,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4311,-70.6045,0
CHI9393,2022-09-06,Violence against civilians,Attack,Chile,Araucania,Malleco,-38.1649,-72.9055,0
CHI9396,2022-09-06,Riots,Violent demonstration,Chile,Valparaiso,San Antonio,-33.4008,-71.6947,0
CHI9395,2022-09-06,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9389,2022-09-05,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4546,-70.6823,0
CHI9391,2022-09-05,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4311,-70.6045,0
CHI9392,2022-09-05,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9390,2022-09-05,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.3742,-70.6361,0
CHI9388,2022-09-04,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4311,-70.6045,0
CHI9380,2022-09-02,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.824,-72.6667,0
CHI9378,2022-09-02,Strategic developments,Other,Chile,Araucania,Cautin,-38.7687,-72.5994,0
CHI9373,2022-09-01,Battles,Armed clash,Chile,Los Lagos,Llanquihue,-41.1122,-73.0504,0
CHI9475,2022-09-01,Riots,Violent demonstration,Chile,Valparaiso,Valparaiso,-33.036,-71.6296,0
CHI9372,2022-08-31,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9365,2022-08-30,Riots,Violent demonstration,Chile,Araucania,Malleco,-38.2341,-72.3439,0
CHI9367,2022-08-30,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4684,-70.5341,0
CHI9366,2022-08-30,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.8306,-73.1164,0
CHI9368,2022-08-30,Riots,Violent demonstration,Chile,Valparaiso,Valparaiso,-33.036,-71.6296,0
CHI9356,2022-08-28,Strategic developments,Looting/property destruction,Chile,Biobio,Biobio,-37.4715,-71.8199,0
CHI9355,2022-08-28,Riots,Violent demonstration,Chile,Biobio,Arauco,-37.2457,-73.3153,0
CHI9348,2022-08-26,Riots,Violent demonstration,Chile,Araucania,Cautin,-38.7687,-72.5994,0
CHI9343,2022-08-25,Strategic developments,Looting/property destruction,Chile,Araucania,Malleco,-38.2341,-72.3439,0
CHI9345,2022-08-25,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4546,-70.6823,0
CHI9342,2022-08-25,Strategic developments,Looting/property destruction,Chile,Araucania,Malleco,-38.1933,-72.9924,0
CHI9347,2022-08-25,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9346,2022-08-25,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.455,-70.5934,0
CHI9332,2022-08-24,Strategic developments,Looting/property destruction,Chile,Biobio,Biobio,-37.7189,-72.241,0
CHI9333,2022-08-24,Strategic developments,Looting/property destruction,Chile,Biobio,Biobio,-37.7189,-72.241,0
CHI9338,2022-08-24,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.5142,-70.7651,0
CHI9336,2022-08-24,Strategic developments,Looting/property destruction,Chile,Los Rios,Valdivia,-40.0718,-72.8751,0
CHI9334,2022-08-24,Strategic developments,Looting/property destruction,Chile,Biobio,Biobio,-37.5867,-72.5283,0
CHI9321,2022-08-22,Violence against civilians,Attack,Chile,Biobio,Arauco,-37.9105,-73.3807,0
CHI9320,2022-08-22,Riots,Mob violence,Chile,Antofagasta,Antofagasta,-23.6524,-70.3954,0
CHI9325,2022-08-22,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9317,2022-08-21,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9316,2022-08-21,Violence against civilians,Attack,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI9318,2022-08-21,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9312,2022-08-19,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9310,2022-08-19,Riots,Violent demonstration,Chile,Biobio,Concepcion,-37.0899,-73.1577,0
CHI9303,2022-08-18,Protests,Peaceful protest,Chile,Antofagasta,Antofagasta,-23.6524,-70.3954,0
CHI9306,2022-08-18,Riots,Violent demonstration,Chile,Biobio,Concepcion,-37.0899,-73.1577,0
CHI9301,2022-08-17,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9292,2022-08-16,Strategic developments,Looting/property destruction,Chile,Biobio,Arauco,-37.2302,-73.2323,0
CHI9296,2022-08-16,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4311,-70.6045,0
CHI9288,2022-08-15,Strategic developments,Looting/property destruction,Chile,Araucania,Malleco,-37.7952,-72.7164,0
CHI9290,2022-08-15,Violence against civilians,Attack,Chile,O'Higgins,Cardenal Caro,-34.6469,-71.9014,0
CHI9289,2022-08-15,Violence against civilians,Attack,Chile,Los Rios,Ranco,-40.3314,-72.9463,0
CHI9252,2022-08-12,Strategic developments,Looting/property destruction,Chile,Araucania,Malleco,-37.7952,-72.7164,0
CHI9245,2022-08-12,Violence against civilians,Attack,Chile,Araucania,Cautin,-38.989,-72.2487,0
CHI9244,2022-08-12,Violence against civilians,Attack,Chile,Araucania,Cautin,-38.6952,-73.3508,0
CHI9281,2022-08-11,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4311,-70.6045,0
CHI9282,2022-08-11,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9274,2022-08-11,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.0246,-71.5518,0
CHI9279,2022-08-10,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9270,2022-08-10,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.036,-71.6296,0
CHI9277,2022-08-10,Protests,Protest with intervention,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9278,2022-08-09,Riots,Violent demonstration,Chile,Biobio,Arauco,-37.2457,-73.3153,0
CHI9248,2022-08-09,Strategic developments,Looting/property destruction,Chile,Araucania,Malleco,-38.1649,-72.9055,0
CHI9259,2022-08-08,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.036,-71.6296,0
CHI9240,2022-08-07,Battles,Armed clash,Chile,Araucania,Malleco,-38.1933,-72.9924,0
CHI9241,2022-08-07,Violence against civilians,Attack,Chile,Arica y Parinacota,Arica,-18.4746,-70.2979,0
CHI9246,2022-08-06,Strategic developments,Looting/property destruction,Chile,Araucania,Cautin,-38.6688,-72.2257,0
CHI9233,2022-08-04,Battles,Armed clash,Chile,Araucania,Malleco,-38.3357,-72.3747,0
CHI9234,2022-08-04,Protests,Peaceful protest,Chile,Biobio,Concepcion,-37.0899,-73.1577,0
CHI9228,2022-08-04,Strategic developments,Looting/property destruction,Chile,Araucania,Cautin,-38.709,-73.167,0
CHI9201,2022-08-04,Strategic developments,Looting/property destruction,Chile,Araucania,Malleco,-37.7952,-72.7164,0
CHI9227,2022-08-02,Violence against civilians,Attack,Chile,Biobio,Arauco,-38.0038,-73.3911,0
CHI9218,2022-08-02,Protests,Peaceful protest,Chile,Biobio,Biobio,-37.4697,-72.3537,0
CHI9211,2022-08-01,Protests,Peaceful protest,Chile,Biobio,Biobio,-37.7189,-72.241,0
CHI9226,2022-08-01,Riots,Violent demonstration,Chile,Antofagasta,Antofagasta,-23.6524,-70.3954,0
CHI9200,2022-07-29,Strategic developments,Looting/property destruction,Chile,Los Rios,Valdivia,-39.6682,-71.8609,0
CHI9197,2022-07-27,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4228,-70.7355,0
CHI9217,2022-07-27,Violence against civilians,Attack,Chile,Los Rios,Valdivia,-39.665,-72.9515,0
CHI9187,2022-07-26,Riots,Violent demonstration,Chile,Biobio,Concepcion,-37.1113,-73.1484,0
CHI9186,2022-07-25,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4546,-70.6823,0
CHI9190,2022-07-23,Strategic developments,Looting/property destruction,Chile,Biobio,Arauco,-38.1465,-73.3942,0
CHI9150,2022-07-22,Battles,Armed clash,Chile,Araucania,Malleco,-38.2341,-72.3439,0
CHI9157,2022-07-21,Strategic developments,Looting/property destruction,Chile,Araucania,Malleco,-37.7952,-72.7164,0
CHI9158,2022-07-21,Strategic developments,Looting/property destruction,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9156,2022-07-20,Strategic developments,Looting/property destruction,Chile,Biobio,Concepcion,-36.8306,-73.1164,0
CHI9166,2022-07-19,Protests,Peaceful protest,Chile,Aysen,Coihaique,-45.5752,-72.0662,0
CHI9155,2022-07-18,Strategic developments,Looting/property destruction,Chile,Metropolitana,Santiago,-33.4939,-70.6762,0
CHI9171,2022-07-18,Riots,Violent demonstration,Chile,Los Rios,Valdivia,-39.5412,-72.8663,0
CHI9154,2022-07-17,Strategic developments,Looting/property destruction,Chile,Metropolitana,Santiago,-33.5142,-70.7651,0
CHI9153,2022-07-17,Strategic developments,Looting/property destruction,Chile,Los Rios,Valdivia,-39.665,-72.9515,0
CHI9149,2022-07-16,Battles,Armed clash,Chile,Biobio,Biobio,-37.75,-71.5243,0
CHI9148,2022-07-14,Riots,Violent demonstration,Chile,Biobio,Concepcion,-37.0572,-73.1404,0
CHI9144,2022-07-14,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.0246,-71.5518,0
CHI9128,2022-07-13,Strategic developments,Looting/property destruction,Chile,Biobio,Arauco,-37.2915,-73.497,0
CHI9127,2022-07-13,Strategic developments,Looting/property destruction,Chile,Biobio,Arauco,-37.3122,-73.5623,0
CHI9126,2022-07-12,Strategic developments,Looting/property destruction,Chile,Biobio,Arauco,-37.2457,-73.3153,0
CHI9137,2022-07-12,Protests,Peaceful protest,Chile,Biobio,Biobio,-37.4697,-72.3537,0
CHI9139,2022-07-12,Protests,Peaceful protest,Chile,Biobio,Concepcion,-37.0899,-73.1577,0
CHI9124,2022-07-12,Violence against civilians,Attack,Chile,Los Rios,Ranco,-40.2931,-73.0816,0
CHI9146,2022-07-11,Riots,Violent demonstration,Chile,Biobio,Concepcion,-37.0633,-73.1423,0
CHI9131,2022-07-10,Protests,Peaceful protest,Chile,Arica y Parinacota,Arica,-18.4746,-70.2979,0
CHI9087,2022-07-08,Strategic developments,Looting/property destruction,Chile,Araucania,Malleco,-38.2496,-72.6703,0
CHI9088,2022-07-08,Strategic developments,Looting/property destruction,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI9113,2022-07-07,Protests,Peaceful protest,Chile,Biobio,Concepcion,-37.0633,-73.1423,0
CHI9084,2022-07-07,Strategic developments,Looting/property destruction,Chile,Los Rios,Valdivia,-39.665,-72.9515,0
CHI9109,2022-07-06,Protests,Peaceful protest,Chile,Los Lagos,Osorno,-40.574,-73.1335,0
CHI9079,2022-07-06,Battles,Armed clash,Chile,Araucania,Malleco,-38.2496,-72.6703,0
CHI9121,2022-07-06,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4546,-70.6823,0
CHI9097,2022-07-03,Protests,Peaceful protest,Chile,Biobio,Biobio,-37.4697,-72.3537,0
CHI9081,2022-07-02,Strategic developments,Looting/property destruction,Chile,Biobio,Arauco,-37.9097,-73.3507,0
CHI9072,2022-06-29,Violence against civilians,Attack,Chile,Los Lagos,Chiloe,-41.8676,-73.8279,0
CHI9068,2022-06-28,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI9070,2022-06-28,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.036,-71.6296,0
CHI9066,2022-06-27,Protests,Peaceful protest,Chile,Coquimbo,Choapa,-31.7772,-70.9703,0
CHI9062,2022-06-26,Protests,Peaceful protest,Chile,Coquimbo,Choapa,-31.7772,-70.9703,0
CHI9061,2022-06-25,Riots,Violent demonstration,Chile,Valparaiso,Valparaiso,-33.0246,-71.5518,0
CHI9052,2022-06-24,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4311,-70.6045,0
CHI9056,2022-06-24,Strategic developments,Looting/property destruction,Chile,Biobio,Biobio,-37.7189,-72.241,0
CHI9054,2022-06-24,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9043,2022-06-23,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-32.7439,-71.4868,0
CHI9057,2022-06-23,Violence against civilians,Attack,Chile,Los Rios,Ranco,-40.3314,-72.9463,0
CHI9042,2022-06-22,Riots,Violent demonstration,Chile,Valparaiso,Valparaiso,-32.7439,-71.4868,0
CHI9049,2022-06-18,Riots,Violent demonstration,Chile,Valparaiso,Valparaiso,-32.7439,-71.4868,0
CHI9025,2022-06-16,Strategic developments,Looting/property destruction,Chile,Araucania,Malleco,-38.4407,-71.8882,0
CHI9019,2022-06-16,Protests,Peaceful protest,Chile,Valparaiso,Isla de Pascua,-27.1547,-109.4262,0
CHI9031,2022-06-15,Strategic developments,Looting/property destruction,Chile,Valparaiso,Petorca,-32.4499,-71.2322,0
CHI9016,2022-06-15,Protests,Peaceful protest,Chile,Los Lagos,Chiloe,-42.6001,-73.2992,0
CHI9027,2022-06-14,Strategic developments,Looting/property destruction,Chile,Biobio,Arauco,-37.4762,-73.3412,0
CHI9012,2022-06-13,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.6361,-78.8326,0
CHI9024,2022-06-13,Strategic developments,Looting/property destruction,Chile,Araucania,Malleco,-38.4407,-71.8882,0
CHI9033,2022-06-13,Strategic developments,Other,Chile,Araucania,Malleco,-38.1649,-72.9055,0
CHI9034,2022-06-13,Strategic developments,Looting/property destruction,Chile,Araucania,Cautin,-38.4202,-72.3759,0
CHI9038,2022-06-13,Strategic developments,Other,Chile,Araucania,Malleco,-38.2496,-72.6703,0
CHI9039,2022-06-13,Strategic developments,Other,Chile,Araucania,Malleco,-38.2341,-72.3439,0
CHI8998,2022-06-10,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4419,-70.679,0
CHI8974,2022-06-10,Strategic developments,Looting/property destruction,Chile,Araucania,Cautin,-38.6688,-72.2257,0
CHI8993,2022-06-10,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-32.7439,-71.4868,0
CHI9001,2022-06-10,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.1464,-71.6746,0
CHI8988,2022-06-09,Protests,Peaceful protest,Chile,Antofagasta,Antofagasta,-23.6524,-70.3954,0
CHI8996,2022-06-08,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4419,-70.679,0
CHI8987,2022-06-08,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-32.7439,-71.4868,0
CHI8994,2022-06-07,Protests,Protest with intervention,Chile,Los Rios,Valdivia,-39.8502,-71.9422,0
CHI8970,2022-06-04,Strategic developments,Looting/property destruction,Chile,Araucania,Cautin,-38.6907,-72.3628,0
CHI8966,2022-06-01,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI8965,2022-05-31,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI8950,2022-05-31,Protests,Peaceful protest,Chile,Biobio,Concepcion,-37.0899,-73.1577,0
CHI8962,2022-05-30,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4419,-70.679,0
CHI8963,2022-05-30,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI8961,2022-05-30,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4311,-70.6045,0
CHI8937,2022-05-29,Riots,Mob violence,Chile,O'Higgins,Colchagua,-34.6326,-71.3591,0
CHI8913,2022-05-27,Riots,Mob violence,Chile,Metropolitana,Santiago,-33.4311,-70.6045,0
CHI8927,2022-05-27,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI8932,2022-05-27,Riots,Violent demonstration,Chile,Valparaiso,Valparaiso,-33.036,-71.6296,0
CHI8931,2022-05-27,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.455,-70.5934,0
CHI8924,2022-05-26,Protests,Peaceful protest,Chile,Biobio,Biobio,-37.4697,-72.3537,0
CHI8925,2022-05-26,Protests,Peaceful protest,Chile,Biobio,Concepcion,-37.0899,-73.1577,0
CHI8912,2022-05-26,Riots,Mob violence,Chile,Metropolitana,Santiago,-33.4546,-70.6823,0
CHI8908,2022-05-26,Explosions/Remote violence,Grenade,Chile,Metropolitana,Santiago,-33.4419,-70.679,0
CHI8910,2022-05-24,Strategic developments,Looting/property destruction,Chile,Biobio,Arauco,-37.2457,-73.3153,0
CHI8906,2022-05-23,Violence against civilians,Attack,Chile,Metropolitana,Santiago,-33.4419,-70.679,0
CHI8899,2022-05-20,Protests,Peaceful protest,Chile,Arica y Parinacota,Arica,-18.4746,-70.2979,0
CHI8900,2022-05-20,Strategic developments,Looting/property destruction,Chile,Biobio,Arauco,-37.2457,-73.3153,0
