globaleventid,sqldate,ingest_time,eventcode,eventbasecode,eventrootcode,quadclass,numentions,numsources,numarticles,avgtone,actiongeo_fullname,actiongeo_countrycode,actiongeo_adm1code,actiongeo_adm2code,actiongeo_lat,actiongeo_lon,actiongeo_featureid,dateadded,sourceurl
1161403847,20240303,20240303074500,043,043,04,1,10,1,10,1.71428571428571,"Abu Dhabi, Abu Z¸aby, United Arab Emirates",AE,AE01,28568,24.4667,54.3667,-782066,20240303074500,https://gulfbusiness.com/etihad-rail-top-uae-officials/
1161403849,20240303,20240303074500,014,014,01,1,8,1,8,1.68067226890756,Switzerland,SZ,SZ,,47,8,SZ,20240303074500,https://www.tbsnews.net/world/swiss-lotto-dish-out-over-70-mn-jackpot-802422
1161403852,20240303,20240303074500,013,013,01,1,10,1,10,1.28205128205129,"Melbourne, Victoria, Australia",AS,AS07,5430,-37.8167,144.967,-1586844,20240303074500,https://www.9news.com.au/national/melbourne-news-labor-survives-a-swing-to-keep-dunkley-but-opposition-warns-of-federal-election-comeback/e1812d2f-a21e-40be-bed6-e8ecbeec1b1c
1161403853,20240303,20240303074500,042,042,04,1,2,1,2,-1.71232876712329,"Paddington, Western Australia, Australia",AS,AS08,5494,-30.4833,121.333,-1593586,20240303074500,https://www.perthnow.com.au/news/an-independent-investigation-into-the-handling-of-police-pistols-will-be-made-public-c-13811828
1161403854,20240303,20240303074500,042,042,04,1,3,1,3,7.28744939271255,United States,US,US,,39.828175,-98.5795,US,20240303074500,https://www.thenews.com.pk/latest/1163941-lily-gladstone-oscar-nominee-reveals-her-longtime-dream
1161403856,20240303,20240303074500,042,042,04,1,10,1,10,2.07756232686981,"Tokyo, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,20240303074500,https://businessmirror.com.ph/2024/03/03/travel-to-japan-cashless-as-megan-young-and-mikael-daez-share-how-they-use-gcash-global-pay/
1161403859,20240303,20240303074500,060,060,06,2,10,1,10,-6.19469026548672,"Asaba, Delta, Nigeria",NI,NI36,191318,6.20064,6.73385,-2000519,20240303074500,https://www.ghanamma.com/2024/03/03/two-killed-scores-injured-as-soldiers-allegedly-storm-okere-warri/
1161403860,20240303,20240303074500,190,190,19,4,4,1,4,-7.58620689655172,"San Diego, California, United States",US,USCA,,32.7153,-117.157,1661377,20240303074500,https://timesofsandiego.com/crime/2024/03/02/10-migrants-injured-in-falls-from-border-wall-multiple-others-detained/
1161403862,20240303,20240303074500,042,042,04,1,8,1,8,-5.88235294117647,"El-Arish, Shamal Sina', Egypt",EG,EG27,65932,31.1316,33.7984,-289771,20240303074500,https://www.arabnews.com/node/2469956/middle-east
1161403863,20240303,20240303074500,042,042,04,1,7,1,7,3.53535353535354,"Minya, Al Minya, Egypt",EG,EG10,65866,28.1099,30.7503,-290636,20240303074500,https://www.arabnews.com/node/2469941/middle-east
1161403869,20240303,20240303074500,040,040,04,1,2,1,2,-0.68493150684931,"Enugu, Enugu, Nigeria",NI,NI47,191302,6.4402,7.4943,-2006530,20240303074500,https://thenews-chronicle.com/geometric-power-and-national-control-centre-map-out-programme-on-electricity-supply-to-aba/
1161403870,20240303,20240303074500,040,040,04,1,10,1,10,-0.66445182724253,"Demerara, Demerara-Mahaica, Guyana",GY,GY12,17145,6.8,-58.1667,-919880,20240303074500,https://www.stabroeknews.com/2024/03/03/opinion/editorial/justice-kissoons-intervention/
1161403873,20240303,20240303074500,046,046,04,1,6,1,6,1.19904076738609,"Dhaka, Dhaka, Bangladesh",BG,BG81,5778,23.7231,90.4086,-2737683,20240303074500,https://www.dhakatribune.com/bangladesh/340856/pm-hasina-inaugurates-dc-conference
1161403883,20240303,20240303074500,020,020,02,1,3,1,3,-2.11267605633803,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,20240303074500,http://www.businessghana.com/site/news/politics/303179/Former-US-diplomat-pleads-guilty-to-spying-for-Cuba-for-more-than-40-years
1161403886,20240303,20240303074500,036,036,03,1,2,1,2,1.17531831537708,"Ittehad, Sindh, Pakistan",PK,PK05,40394,24.7866,67.0587,10526108,20240303074500,https://www.thenews.com.pk/latest/1163935-shehbaz-sharif-vs-omar-ayub-khan-na-session-to-elect-pakistans-24th-premier-begins
1161403887,20240303,20240303074500,040,040,04,1,1,1,1,7.18954248366013,"Bayero, Nigeria (general), Nigeria",NI,NI00,191162,8.43333,4.86667,-2002395,20240303074500,https://thenews-chronicle.com/akpabio-urges-lawmakers-to-prioritize-quality-representation-and-service-delivery-to-nigerians/
1161403889,20240303,20240303074500,042,042,04,1,10,1,10,-2.5844930417495,Germany,GM,GM,,51.5,10.5,GM,20240303074500,https://menafn.com/1107927080/Implementation-Of-Tobacco-Ad-Ban-Stumbles-In-Swiss-Parliament
1161403891,20240303,20240303074500,173,173,17,4,6,1,6,-3.47826086956522,"Dhaka, Dhaka, Bangladesh",BG,BG81,5778,23.7231,90.4086,-2737683,20240303074500,https://www.dhakatribune.com/bangladesh/court/340852/prof-yunus-six-others-seek-bail-in-graft-case
1161403892,20240303,20240303074500,043,043,04,1,2,1,2,-4.80392156862745,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20240303074500,https://www.aljazeera.com/news/2024/3/3/hero-to-homeless-house-of-muslim-man-behind-india-tunnel-rescue-demolished
1161403894,20240303,20240303074500,051,051,05,1,3,1,3,5.34979423868313,"Bauchi, Bauchi, Nigeria",NI,NI46,22661,10.3134,9.84327,-2002330,20240303074500,https://thenews-chronicle.com/nedc-trains-60-youths-in-niger-with-electrical-skills/
1161403895,20240303,20240303074500,192,192,19,4,10,1,10,3,Nigeria,NI,NI,,10,8,NI,20240303074500,https://thenews-chronicle.com/omokri-offers-hardship-survival-tips-amid-economic-struggles-in-nigeria/
1161403896,20240303,20240303074500,051,051,05,1,10,1,10,1.64319248826291,United Kingdom,UK,UK,,54,-4,UK,20240303074500,https://www.newarkadvertiser.co.uk/news/dozens-ready-to-brave-the-cold-by-sleeping-out-for-charity-9355451/
1161403897,20240303,20240303074500,043,043,04,1,4,1,4,-3.4920634920635,Pakistan,PK,PK,,30,70,PK,20240303074500,https://www.gulftoday.ae/news/2024/03/03/pakistan-s-shahbaz-sharif-set-to-take-oath-as-prime-minister
1161403904,20240303,20240303074500,017,017,01,1,8,1,8,2.18181818181818,"Manhattan, New York, United States",US,USNY,NY061,40.7834,-73.9662,971945,20240303074500,https://www.thenation.com/authors/daniel-simon/
1161403905,20240303,20240303074500,036,036,03,1,10,1,10,0,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,20240303074500,https://www.wilx.com/2024/03/03/msu-board-trustees-host-special-meeting-sunday/
1161403906,20240303,20240303074500,040,040,04,1,1,1,1,-2.59541984732824,"Dekalb County, Georgia, United States",US,USGA,,33.7504,-84.2333,1687424,20240303074500,https://www.thecharlottepost.com/news/2024/03/02/local-state/cmpd-chief-jennings-joins-biden-at-public-safety-forum/
1161403907,20240303,20240303074500,040,040,04,1,2,1,2,-0.84507042253521,"New Jersey, United States",US,USNJ,,40.314,-74.5089,NJ,20240303074500,https://www.aceshowbiz.com/news/view/00220653.html
1161403915,20240303,20240303074500,190,190,19,4,4,1,4,0.29585798816569,"California, United States",US,USCA,,36.17,-119.746,CA,20240303074500,https://wmgk.com/listicle/9-bands-that-im-shocked-didnt-make-this-years-mgk-top-20/
1161403922,20240303,20240303074500,010,010,01,1,10,1,10,-3.17073170731707,"Manila, Manila, Philippines",RP,RPD9,24210,14.6042,120.982,-2437894,20240303074500,https://www.philstar.com/headlines/climate-and-environment/2024/03/03/2337782/green-groups-fishers-raise-alarm-over-possible-resumption-reclamation-projects
1161403925,20240303,20240303074500,012,012,01,1,10,1,10,-4.30292598967298,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20240303074500,https://www.arabnews.com/node/2469901/middle-east
1161403926,20240303,20240303074500,015,015,01,1,4,1,4,0.94899169632265,"Melbourne, Victoria, Australia",AS,AS07,5430,-37.8167,144.967,-1586844,20240303074500,https://www.perthnow.com.au/business/women-tapped-to-fill-lucrative-tradie-jobs-as-australia-struggles-with-tradie-labour-shortage-c-13808636
1161403927,20240303,20240303074500,036,036,03,1,4,1,4,0,Australia,AS,AS,,-25,135,AS,20240303074500,https://www.perthnow.com.au/business/jeremy-rockliffs-bold-billboard-move-ahead-of-tasmanian-election-c-13810500
1161403928,20240303,20240303074500,064,064,06,2,4,1,4,-0.57142857142857,Australia,AS,AS,,-25,135,AS,20240303074500,https://www.perthnow.com.au/news/ex-politician-who-sold-out-australia-was-serving-in-parliament-when-recruited-by-overseas-spies-asio-boss-reveals-c-13812329
1161403936,20240303,20240303074500,111,111,11,3,1,1,1,-0.64935064935065,"Bendigo, Victoria, Australia",AS,AS07,5391,-36.7582,144.28,-1558533,20240303074500,https://www.bendigoadvertiser.com.au/story/8542802/news-media-urge-government-action-against-facebook-owner-meta/
1161403938,20240303,20240303074500,111,111,11,3,3,1,3,-0.64935064935065,"Boorowa, New South Wales, Australia",AS,AS02,4962,-34.4366,148.716,-1560782,20240303074500,https://www.boorowanewsonline.com.au/story/8542802/news-media-urge-government-action-against-facebook-owner-meta/?cs=3031
1161403940,20240303,20240303074500,111,111,11,3,3,1,3,-0.6482982171799,"Manning River, New South Wales, Australia",AS,AS02,5096,-31.8667,152.633,-1585641,20240303074500,https://www.manningrivertimes.com.au/story/8542802/news-media-urge-government-action-against-facebook-owner-meta/?cs=305
1161403942,20240303,20240303074500,111,111,11,3,1,1,1,-0.6482982171799,"Northern Territory, Northern Territory, Australia",AS,AS03,40197,-20,134,-1592100,20240303074500,https://www.queanbeyanage.com.au/story/8542802/news-media-urge-government-action-against-facebook-owner-meta/
1161403944,20240303,20240303074500,111,111,11,3,3,1,3,-0.6482982171799,"Northern Territory, Northern Territory, Australia",AS,AS03,40197,-20,134,-1592100,20240303074500,https://www.portstephensexaminer.com.au/story/8542802/news-media-urge-government-action-against-facebook-owner-meta/?cs=305
1161403973,20240303,20240303074500,040,040,04,1,20,1,10,-1.2779552715655,"Sao Paulo, SãPaulo, Brazil",BR,BR27,11543,-23.5333,-46.6167,-671824,20240303074500,https://www.newdelhitimes.com/brazils-finance-minister-proposes-global-tax-on-the-super-rich-at-g20-meeting-in-sao-paulo/
1161403977,20240303,20240303074500,010,010,01,1,10,1,10,12.6903553299492,"Colchester, Essex, United Kingdom",UK,UKE4,40108,51.8833,0.9,-2592989,20240303074500,https://www.gazette-news.co.uk/news/24148007.nicholas-anthony-colchester-wins-prestigious-design-award/
1161403978,20240303,20240303074500,012,012,01,1,2,1,2,0.36231884057971,"Berkeley, California, United States",US,USCA,CA001,37.8716,-122.273,1658037,20240303074500,https://finance.yahoo.com/news/only-three-days-left-cash-071541656.html
1161403979,20240303,20240303074500,0231,023,02,1,5,1,5,-2.53456221198157,,,,,,,,20240303074500,https://finance.yahoo.com/news/heres-why-were-not-too-061851444.html
1161403997,20240303,20240303074500,010,010,01,1,5,1,5,-1.66666666666667,,,,,,,,20240303074500,https://www.stabroeknews.com/2024/03/03/news/guyana/exxon-to-adjust-trader-salaries-in-latest-pay-overhaul/
1161404002,20240303,20240303074500,010,010,01,1,2,1,2,-2.57936507936508,"Bern, Bern, Switzerland",SZ,SZ05,26290,46.9167,7.46667,-2551235,20240303074500,https://menafn.com/1107927084/Federal-Electricity-Commission-Reflects-On-2022-Power-Shortage-Warning
1161404042,20240303,20240303074500,036,036,03,1,1,1,1,3.57142857142857,Germany,GM,GM,,51.5,10.5,GM,20240303074500,https://europe.autonews.com/move/vws-cariad-unit-taps-changans-chief-software-architect-new-china-head
1161404056,20240303,20240303074500,020,020,02,1,6,1,6,-1.16279069767442,"Philippine, Benguet, Philippines",RP,RP10,24213,16.45,120.55,-2445611,20240303074500,https://radyonatin.com/story.php/49389
1161404057,20240303,20240303074500,040,040,04,1,10,1,10,0,"Demerara, Demerara-Mahaica, Guyana",GY,GY12,17145,6.8,-58.1667,-919880,20240303074500,https://www.stabroeknews.com/2024/03/03/news/guyana/body-of-triumph-security-guard-pulled-from-canal/
1161404060,20240303,20240303074500,145,145,14,3,10,1,10,-7.69230769230769,,,,,,,,20240303074500,https://www.ndtv.com/india-news/manipur-violence-cbi-files-charge-sheet-against-7-in-manipur-armoury-loot-case-5167167
1161404091,20240303,20240303074500,173,173,17,4,8,1,8,-9.55882352941176,"Colombo, Western, Sri Lanka",CE,CE36,25852,6.93194,79.8478,-2214877,20240303074500,https://menafn.com/1107927118/Health-Ministry-Additional-Secretary-Arrested
1161404118,20240303,20240303074500,0874,087,08,2,10,1,10,-0.99009900990099,"Brits, North-West, South Africa",SF,SF10,77346,-25.6347,27.7802,-1215546,20240303074500,https://www.mirror.co.uk/travel/news/eco-travel-expert-warns-brits-32197830
1161404124,20240303,20240303074500,036,036,03,1,10,1,10,8.95196506550218,,,,,,,,20240303074500,https://businessmirror.com.ph/2024/03/03/whats-new-in-wanderland-2024/
1161404144,20240303,20240303074500,101,101,10,3,2,1,2,-4.31778929188255,"Kiev, Ukraine (general), Ukraine",UP,UP00,28554,50.4333,30.5167,-1044367,20240303074500,https://sputnikglobe.com/20240303/germany-to-sick-to-its-no-taurus-missiles-to-ukraine-decision---report-1117096374.html
1161404149,20240303,20240303074500,043,043,04,1,6,1,6,-4.47019867549669,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20240303074500,https://www.albawaba.com/news/rubymar-cargo-ship-fully-sinks-after-houthi-attack-1555604
1161404151,20240303,20240303074500,010,010,01,1,6,1,6,-0.177304964539,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.5664,127,-716583,20240303074500,https://pabaon.com/joo-won-and-kwon-nara-reflect-on-the-bond-midnight-studio-cast/
1161404161,20240303,20240303074500,141,141,14,3,5,1,5,5.02283105022831,"Aligarh, Uttar Pradesh, India",IN,IN36,70278,27.45,83.1333,-2088486,20240303074500,https://indiaeducationdiary.in/cepecami-hosts-workshop-on-ngo-role-in-social-development/
1161404191,20240303,20240303074500,042,042,04,1,4,1,4,7.86026200873363,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,20240303074500,https://www.thenews.com.pk/latest/1163922-millie-bobby-brown-pose-with-her-forever-prince-at-damsel-premiere-see
1161404196,20240303,20240303074500,020,020,02,1,10,1,10,3.16546762589928,"Cumbria, Cumbria, United Kingdom",UK,UKC9,40102,54.5833,-2.83333,-2593896,20240303074500,https://www.thescottishfarmer.co.uk/news/24153794.advice---maximising-value-selling-rural-property/
1161404202,20240303,20240303074500,051,051,05,1,10,1,10,6.20689655172414,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20240303074500,https://www.arabnews.com/node/2469916/middle-east
1161404215,20240303,20240303074500,020,020,02,1,2,1,2,-1.48367952522255,"Kano, Kano, Nigeria",NI,NI29,191030,11.9964,8.51667,-2014610,20240303074500,https://thenews-chronicle.com/nigerians-face-higher-bread-prices-as-bakers-end-strike-and-raise-cost/
1161404230,20240303,20240303074500,051,051,05,1,4,1,4,2.37068965517241,"Heathrow, Hillingdon, United Kingdom",UK,UKF9,40133,51.4667,-0.45,-2598406,20240303074500,https://www.getsurrey.co.uk/news/surrey-news/surrey-town-could-elizabeth-line-28726908
1161404235,20240303,20240303074500,0841,084,08,2,4,1,4,3.2967032967033,"Nairobi, Nairobi Area, Kenya",KE,KE05,18585,-1.28333,36.8167,-2258072,20240303074500,https://www.capitalfm.co.ke/news/2024/03/ali-mwinyi-laid-to-rest-in-ungujas-mangapwani-village/
1161404246,20240303,20240303074500,124,124,12,3,10,1,10,1.78571428571429,"Colombo, Western, Sri Lanka",CE,CE36,25852,6.93194,79.8478,-2214877,20240303074500,https://menafn.com/1107927120/EC-To-Consider-Request-To-Allow-Sri-Lankans-Overseas-To-Vote
1161404253,20240303,20240303074500,040,040,04,1,4,1,4,-3.82387022016223,"Dhaka, Dhaka, Bangladesh",BG,BG81,5778,23.7231,90.4086,-2737683,20240303074500,https://www.dhakatribune.com/bangladesh/340842/why-are-buildings-not-closed-after-fire-safety
1161404276,20240303,20240303074500,0841,084,08,2,3,1,3,4.63576158940397,Japan,JA,JA,,36,138,JA,20240303074500,https://menafn.com/1107927116/Medicine-Equipment-Worth-Over-USD-21-Million-Handed-Over-To-Sri-Lanka
1161404278,20240303,20240303074500,010,010,01,1,5,1,5,3.03030303030303,Guyana,GY,GY,,5,-59,GY,20240303074500,https://www.stabroeknews.com/2024/03/03/news/guyana/nearly-100-benefited-from-india-co-operation-programmes-last-year/
1161404304,20240303,20240303074500,042,042,04,1,6,1,6,-0.36764705882353,"Oslo, Oslo, Norway",NO,NO12,23413,59.9167,10.75,-273837,20240303074500,https://sg.news.yahoo.com/ailing-king-harald-norway-returning-071724982.html
1161404307,20240303,20240303074500,040,040,04,1,8,1,8,-2.08023774145617,"Edo State, Edo, Nigeria",NI,NI37,191281,6.5,6,29623,20240303074500,https://www.arise.tv/fg-summons-abuja-ibadan-discos-tcn-over-worsening-power-supply-in-10-states-fct/
1161404309,20240303,20240303074500,040,040,04,1,8,1,8,3.46666666666667,"Wellington, New Zealand (general), New Zealand",NZ,NZ00,22391,-41.3,174.783,-1521348,20240303074500,https://en.tempo.co/read/1840364/indonesian-vp-landed-at-soekarno-hatta-airport-after-visiting-new-zealand
1161404310,20240303,20240303074500,170,170,17,4,4,1,4,-8.30039525691702,"Jammu, Jammu and Kashmir, India",IN,IN12,72851,32.7333,74.8667,-2098228,20240303074500,https://www.app.com.pk/national/abdul-hameed-lone-condemns-indian-state-brutality-against-farmers/
1161404327,20240303,20240303074500,045,045,04,1,3,1,3,-1.98675496688742,"Stabroek, Demerara-Mahaica, Guyana",GY,GY12,17145,6.8094,-58.1615,-922968,20240303074500,https://www.stabroeknews.com/2024/03/03/sunday/conversation-tree/mediating-a-strike-by-judicial-order/
